student_id,attendance_pct,study_hours_week,assignment_score,internal_marks,prev_sem_cgpa,activity_score,final_exam_marks
S07123,77.9,18.6,97.8,79.6,8.96,93.1,93.84
S01039,73.4,14.4,65.5,64.2,6.15,56.1,58.04
S07848,,24.3,79.9,72.1,6.28,63.3,75.13
S07388,63.8,13.8,72.0,51.8,6.93,48.9,56.54
S05180,75.1,14.8,74.5,78.8,6.9,79.7,57.18
S08396,57.9,2.4,,43.5,5.23,50.4,37.92
S09585,79.9,16.9,76.8,59.7,6.78,67.1,65.67
S07383,73.8,3.9,61.6,63.7,7.56,40.1,67.88
S07073,73.6,19.0,77.4,73.7,7.97,56.6,82.75
S06876,68.2,5.4,59.4,63.5,8.15,65.2,61.86
S06227,78.5,19.9,64.6,81.7,7.37,77.5,73.3
S06015,85.9,22.7,66.5,82.6,7.64,72.0,82.0
S04212,,8.5,59.1,48.2,5.62,55.5,42.87
S05215,83.0,19.2,81.8,84.9,6.63,93.7,87.26
S05151,79.3,18.6,81.5,65.7,7.7,68.1,78.05
S02413,71.1,15.6,49.4,55.0,6.97,42.9,53.72
S02254,67.7,14.2,76.6,81.3,8.88,66.2,79.1
S04389,56.8,2.5,58.6,56.6,7.79,56.0,42.32
S01646,84.2,24.6,98.5,100.0,8.99,75.8,100.0
S02120,61.6,14.8,62.3,58.7,6.32,79.1,60.27
S09040,76.7,37.1,55.9,62.2,7.21,70.9,77.08
S09403,88.3,28.4,70.4,87.6,7.46,79.8,81.78
S00891,83.0,19.5,81.7,79.8,5.7,41.0,78.95
S07879,80.4,25.7,79.7,68.7,8.37,69.7,74.4
S03017,79.7,19.5,88.2,78.6,6.36,78.8,87.32
S09281,63.4,,36.0,36.8,5.95,,41.52
S04505,64.6,16.2,68.3,,6.75,62.6,63.94
S02152,90.8,24.9,99.1,87.1,9.98,76.1,97.48
S03082,66.6,7.9,64.7,57.2,6.31,46.7,48.6
S03498,62.2,13.1,51.2,51.2,6.64,47.8,50.36
S08202,76.3,,,86.6,8.68,63.7,75.89
S08206,57.6,16.3,71.1,68.4,5.29,54.5,56.93
S00892,68.8,14.7,89.2,66.7,8.85,74.9,78.47
S06111,84.9,22.3,88.6,77.6,,61.1,91.9
S09979,83.1,28.3,74.7,77.2,7.53,52.5,86.89
S03680,75.8,7.2,60.0,64.0,8.05,62.7,67.71
S07042,79.4,11.1,85.6,63.2,8.46,79.4,79.21
S06660,,18.5,59.5,52.1,7.15,49.5,59.63
S08735,70.5,9.6,62.8,58.8,8.03,59.9,65.67
S05818,73.4,19.8,68.6,73.4,8.15,,90.38
S09300,74.8,26.3,70.3,52.0,7.68,65.0,78.7
S02950,75.2,10.3,45.0,50.3,,24.0,42.74
S04122,79.8,10.6,68.6,57.9,6.17,38.5,59.76
S05643,70.9,14.0,41.1,42.0,4.0,43.1,53.51
S09215,73.6,9.0,60.2,41.5,6.05,39.5,38.74
S09346,69.2,16.1,53.1,62.0,6.62,66.0,68.72
S03585,58.2,7.4,60.9,52.7,5.78,,32.93
S05033,79.9,15.7,100.0,74.4,8.91,90.2,80.68
S07581,81.8,9.9,76.6,61.3,6.43,35.7,66.77
S07468,86.1,24.3,80.7,71.7,7.62,,69.42
S02451,40.0,2.0,49.1,30.5,4.06,43.0,32.99
S08888,65.2,16.4,60.2,79.7,6.23,61.6,74.12
S07434,74.4,20.8,63.4,46.4,8.0,60.4,71.97
S00430,75.4,12.9,74.8,55.8,8.53,,66.13
S06281,65.3,2.0,38.2,57.2,5.47,49.1,48.01
S00191,69.0,10.3,,61.9,6.0,40.2,55.23
S03315,78.0,13.4,80.2,48.5,7.68,44.9,71.72
S04548,57.0,9.8,54.2,58.0,6.01,43.6,55.23
S00568,70.2,22.5,72.6,78.8,7.02,63.3,75.41
S06048,67.6,11.9,52.5,40.0,6.62,48.9,46.26
S01396,79.1,14.9,79.0,54.8,,61.1,75.12
S01453,82.5,4.2,56.4,53.5,7.89,54.8,64.79
S04173,77.6,19.4,78.4,56.8,7.47,53.7,60.2
S02471,81.7,16.3,65.4,66.3,7.27,68.9,84.63
S06604,83.2,22.2,84.6,80.6,6.91,74.3,85.97
S08024,78.8,20.9,56.5,54.8,7.4,33.1,77.86
S02965,64.9,5.2,56.7,37.2,6.04,47.8,58.51
S07664,66.8,16.9,88.0,67.1,8.42,88.3,74.48
S03084,83.5,11.8,52.9,,8.26,64.6,71.55
S04894,65.1,3.8,53.7,37.1,6.0,48.6,44.7
S03511,75.1,22.1,66.7,65.8,8.68,47.4,79.42
S03667,65.6,8.6,74.1,74.5,,44.1,77.32
S08243,68.7,5.0,30.8,39.7,5.46,31.6,36.34
S05683,77.0,17.5,72.9,71.1,8.25,62.2,57.99
S03126,89.0,13.8,76.8,84.6,7.87,68.5,84.11
S01038,78.5,21.0,73.3,71.1,7.91,56.0,71.99
S00245,71.2,21.5,95.4,78.1,9.36,59.9,89.3
S02564,45.8,12.8,56.6,43.1,5.95,62.9,46.69
S01666,70.5,6.1,63.8,45.0,6.13,50.6,46.25
S07455,66.0,10.8,84.6,62.9,8.47,73.3,71.44
S08865,72.7,23.3,71.2,73.7,9.97,43.9,90.02
S07136,62.7,2.0,58.6,54.2,6.52,,43.36
S07787,56.8,6.3,63.9,36.6,4.88,35.7,30.34
S09862,60.1,,30.0,31.6,4.0,39.9,28.69
S01133,73.1,10.0,53.2,48.2,5.86,56.9,62.99
S00775,,11.9,68.9,69.6,,68.7,67.84
S07411,68.8,8.4,60.0,64.0,5.35,54.8,71.16
S06586,76.7,13.0,69.4,60.5,7.25,44.2,58.29
S00297,81.3,15.5,76.1,71.3,8.58,81.2,78.35
S07562,73.5,9.1,68.9,51.2,6.82,50.3,67.64
S06444,79.9,21.9,,71.6,8.18,47.7,84.81
S09673,54.9,12.3,70.1,63.0,6.75,30.3,50.8
S07403,53.6,6.2,31.7,30.6,4.46,42.6,25.71
S01599,49.1,2.0,31.8,,5.78,44.7,38.39
S08180,84.5,19.4,79.6,85.2,7.48,72.8,93.38
S06646,81.5,15.4,71.1,69.5,6.32,66.9,70.94
S08339,66.3,17.3,78.0,65.1,6.95,53.0,80.61
S08719,62.1,11.6,69.4,64.3,8.51,58.5,65.22
S01961,75.1,16.9,76.4,75.7,8.57,79.0,82.86
S02602,77.3,24.8,80.6,71.7,6.29,54.7,70.49
S07867,81.3,15.2,77.2,59.9,5.75,57.5,79.58
S07155,76.7,15.5,67.0,,6.29,53.8,71.0
S05199,85.2,27.1,64.7,75.2,8.59,73.5,68.78
S02831,93.5,16.0,92.7,63.2,8.14,75.1,81.36
S09978,68.2,6.0,72.9,43.1,6.58,64.0,53.41
S02880,60.0,23.4,53.5,52.1,6.03,53.6,55.9
S00674,93.4,14.9,90.6,77.3,8.12,50.6,95.27
S03297,84.0,10.3,56.1,73.9,6.12,67.2,60.43
S03869,85.9,2.0,67.7,60.9,6.81,63.4,62.39
S00207,67.5,12.2,82.5,65.1,7.73,44.7,73.29
S04996,81.6,9.7,62.8,65.6,5.57,60.7,53.45
S01153,77.8,16.0,74.0,80.7,,73.1,84.24
S03361,75.9,18.0,79.9,84.1,8.76,66.2,94.91
S09682,52.0,2.0,57.9,53.0,5.83,72.2,45.74
S07535,99.5,17.4,71.9,55.4,7.21,83.6,69.31
S00912,64.3,9.7,83.8,57.6,8.2,57.6,64.29
S00439,98.5,37.6,81.1,98.2,10.0,87.1,81.3
S02139,67.9,27.4,63.9,69.2,,55.2,74.39
S05228,79.8,17.9,74.4,79.3,5.81,45.9,83.84
S08752,91.4,19.2,82.7,88.6,10.0,74.2,82.0
S07967,80.6,22.1,83.4,78.1,7.45,,86.81
S02178,64.5,19.6,61.2,71.2,7.81,55.0,62.03
S01143,40.0,2.0,62.9,30.0,4.0,36.5,30.88
S07641,53.7,2.6,55.0,42.8,4.06,19.5,28.52
S07525,60.1,4.4,55.6,39.6,6.58,58.2,48.02
S04369,87.5,20.9,75.7,70.3,8.35,53.6,90.78
S05651,56.3,22.3,71.1,70.1,5.8,66.3,73.82
S08974,48.8,8.6,57.9,58.4,5.74,65.6,49.3
S06262,63.1,13.1,55.3,53.3,,78.7,58.02
S09098,45.4,2.0,37.1,30.0,4.0,32.3,0.0
S06964,71.4,26.6,69.2,66.9,7.6,61.8,67.17
S04882,81.0,26.2,87.6,100.0,8.58,90.2,89.13
S04158,77.9,9.0,57.4,50.3,6.37,61.9,54.63
S01361,66.0,5.8,51.0,47.6,7.15,69.8,37.6
S05917,81.5,14.9,63.6,52.1,7.43,47.7,65.38
S00540,80.2,12.6,62.4,65.7,6.9,52.8,76.84
S08858,92.7,19.1,97.9,81.8,7.98,79.6,87.57
S02311,71.0,,61.6,62.2,7.4,63.9,68.99
S00529,72.4,10.2,76.2,60.5,,,64.47
S01829,63.4,9.5,65.4,50.2,6.97,56.7,55.05
S02584,54.7,6.2,40.5,34.4,4.39,22.4,28.13
S05286,82.9,5.2,56.4,68.2,7.97,53.3,72.96
S07851,61.0,18.9,64.4,50.8,7.51,52.0,67.0
S07492,90.8,8.2,54.7,,6.43,55.6,66.9
S02661,79.2,10.7,61.1,46.5,7.05,33.3,64.91
S01942,69.0,33.3,78.1,97.6,8.55,87.8,76.74
S00295,67.3,7.2,55.7,47.0,4.94,44.2,43.63
S00399,97.1,26.1,90.2,73.6,9.2,94.2,96.0
S03200,53.1,2.0,52.9,51.7,6.84,39.3,46.94
S04838,73.4,12.2,52.6,59.8,7.25,79.2,73.17
S08975,87.8,20.3,72.4,76.1,8.36,76.8,94.32
S00158,79.0,8.8,45.1,58.9,6.27,59.9,40.83
S06805,72.5,12.3,67.5,59.9,6.56,88.7,59.65
S00646,100.0,30.1,86.9,74.0,8.73,,92.09
S05307,63.4,19.9,79.7,69.3,7.68,58.3,54.15
S04007,56.6,7.4,48.9,53.1,6.15,47.2,55.21
S05511,85.1,16.4,69.7,78.4,9.22,57.3,80.89
S05828,81.9,12.7,60.6,57.4,6.88,,61.17
S06333,84.6,23.4,81.8,78.74,6.92,63.1,67.68
S08577,80.0,23.1,91.3,76.8,8.11,51.7,92.94
S06664,90.7,30.0,76.4,85.8,7.87,57.4,81.21
S07987,63.5,24.8,70.8,57.2,5.44,62.2,69.77
S01921,88.0,19.1,100.0,96.6,10.0,63.7,100.0
S06599,74.7,6.0,64.2,51.6,6.92,46.6,51.51
S02259,71.4,7.6,57.8,54.8,6.48,66.4,69.79
S03678,82.0,16.5,84.5,75.6,6.28,54.8,78.33
S01007,74.9,9.3,73.4,62.0,6.89,64.1,72.66
S07395,72.7,8.2,67.7,67.1,6.89,75.3,73.87
S04494,86.0,18.2,74.6,75.2,6.37,72.8,72.24
S02512,70.8,22.4,66.4,73.3,7.17,,88.06
S06722,63.0,2.4,50.5,,4.72,29.1,31.61
S04015,64.4,22.6,80.4,67.1,7.21,63.7,87.24
S05599,75.9,23.8,85.0,,8.58,77.5,87.52
S06826,77.4,19.5,73.2,68.9,5.34,,58.71
S04829,68.9,17.8,71.1,71.2,5.39,48.8,62.48
S07569,91.2,31.0,100.0,100.0,9.89,73.9,100.0
S09922,79.5,19.3,77.3,84.9,9.49,71.0,95.81
S07397,74.1,31.6,65.1,70.9,6.26,65.5,74.22
S05451,65.2,14.0,66.9,55.4,5.62,46.1,61.14
S04808,92.0,10.2,,45.9,7.57,61.6,62.3
S00669,93.9,22.6,79.6,74.4,6.8,72.1,75.15
S03064,64.7,19.9,81.0,66.8,7.2,68.0,65.51
S00966,57.6,8.6,74.6,55.6,5.18,36.5,68.88
S09920,87.6,29.5,89.4,85.6,8.6,58.8,96.63
S01079,80.4,23.0,65.3,61.0,8.35,59.0,70.11
S06143,67.1,7.8,79.6,68.8,7.51,42.5,71.23
S00334,60.5,37.9,67.2,59.9,7.11,55.7,60.23
S06651,78.8,17.5,68.9,60.4,5.32,59.6,68.51
S08551,72.9,12.9,,57.8,6.19,36.2,51.39
S09357,,2.0,60.8,73.2,7.43,50.5,48.08
S05449,60.3,17.1,56.0,44.1,5.22,42.2,37.39
S03368,76.2,8.2,66.6,49.6,6.34,52.7,63.03
S07849,62.1,12.6,48.0,54.0,4.19,,42.49
S07095,75.8,18.7,71.8,71.6,5.78,60.7,69.92
S04956,76.6,,63.6,52.1,7.56,59.2,53.4
S00403,100.0,,76.5,97.5,9.71,74.3,100.0
S05902,73.1,14.2,57.2,64.9,6.5,64.6,73.36
S01252,85.1,27.9,81.8,73.8,8.07,54.5,75.6
S04790,69.3,14.3,66.2,65.8,,47.6,76.0
S08616,83.8,20.9,62.8,71.7,7.93,84.7,76.41
S04975,93.6,18.0,58.4,69.3,6.96,52.1,58.15
S00408,100.0,19.9,96.3,100.0,10.0,79.5,100.0
S01297,50.1,5.7,80.0,39.7,9.09,61.6,52.55
S07454,96.2,21.2,84.5,87.4,8.28,78.6,85.68
S06916,86.6,19.3,87.1,74.7,6.31,53.3,82.76
S07059,86.7,21.2,77.9,81.6,6.34,58.9,69.65
S02365,78.5,19.7,79.3,75.7,6.32,69.0,74.17
S09825,69.0,12.1,69.2,82.6,,53.8,71.18
S03380,58.6,5.3,50.5,48.6,4.76,55.8,35.96
S03881,76.8,13.9,67.5,76.1,6.67,53.4,65.65
S07744,50.2,17.7,52.0,40.1,5.19,43.2,31.94
S08506,91.7,15.0,71.2,71.7,7.41,78.3,81.82
S04632,,19.8,57.0,55.7,7.09,48.0,67.85
S06919,95.0,25.9,93.5,75.6,9.09,38.1,83.75
S00860,66.4,11.4,67.7,49.2,5.45,40.7,52.4
S05441,71.5,18.7,49.8,63.5,7.26,44.5,67.93
S00628,76.0,22.4,68.5,82.8,7.95,49.0,86.38
S03355,77.0,14.1,100.0,68.3,8.93,60.1,63.83
S08372,84.7,11.3,,75.7,7.67,61.2,72.09
S09821,70.5,10.0,63.5,75.8,6.05,57.0,62.99
S08339,66.3,17.3,78.0,65.1,6.95,53.0,80.61
S01164,78.7,19.8,82.7,63.3,6.79,57.0,52.72
S03336,54.4,2.0,35.0,30.0,5.55,42.2,15.14
S04693,92.3,25.1,79.7,83.3,6.78,74.0,88.44
S06451,71.9,4.3,91.5,92.2,8.23,81.8,90.42
S01498,76.5,20.9,,77.5,6.15,65.4,68.99
S09235,91.0,19.8,69.6,65.3,7.24,60.4,77.94
S05640,81.3,15.7,64.5,47.3,7.85,49.6,51.23
S00532,68.1,13.3,99.2,74.0,8.13,80.6,89.23
S05405,75.2,7.4,61.8,53.9,4.58,54.5,45.79
S02321,96.6,14.5,91.4,90.0,9.41,80.0,84.16
S02820,82.1,21.6,86.8,83.9,8.41,76.5,88.62
S01848,67.6,24.3,84.1,67.7,8.55,53.4,75.86
S00637,74.6,8.2,,55.6,7.04,48.6,59.97
S07665,63.5,7.6,66.4,55.2,5.6,79.4,45.96
S01411,89.3,27.3,75.2,,8.2,68.4,91.86
S03354,96.7,34.0,87.2,76.8,8.77,70.1,77.57
S07166,69.9,,84.7,76.3,8.26,56.3,72.21
S07620,70.2,2.0,51.5,38.3,5.82,50.4,48.42
S05699,80.1,24.8,69.2,89.2,9.01,83.5,91.04
S07386,66.9,11.2,63.3,61.3,8.26,72.0,72.35
S06948,89.2,29.6,99.2,94.2,9.68,55.9,97.81
S09782,82.1,17.1,69.6,,7.6,63.4,77.88
S09081,81.9,18.4,74.6,77.3,7.92,71.0,71.45
S03067,56.8,14.3,57.3,67.6,5.92,68.9,53.69
S01055,99.9,35.7,92.1,84.8,9.1,100.0,97.47
S01314,85.1,26.6,57.6,63.8,6.98,67.6,67.8
S04908,77.8,,71.3,54.0,5.9,66.0,55.4
S02401,59.3,12.9,66.5,61.4,5.92,,52.82
S05338,85.1,21.1,82.9,69.8,8.26,89.1,87.11
S02822,78.0,19.8,85.4,75.0,6.93,76.7,69.31
S00057,86.5,24.3,83.9,79.3,8.49,69.4,75.42
S03353,95.9,39.8,83.1,95.7,9.57,74.5,96.96
S02264,83.9,17.7,87.0,88.3,4.12,45.8,64.51
S01925,72.5,19.0,63.7,69.0,6.51,67.5,72.63
S03822,85.4,28.6,82.7,75.6,8.41,58.3,77.85
S07872,90.8,26.3,83.0,81.2,9.72,75.6,82.46
S07327,69.7,24.0,,59.7,6.72,74.3,63.64
S07611,74.4,14.6,54.5,63.8,,53.5,69.76
S07869,75.3,9.2,72.0,66.8,7.98,69.7,83.59
S03794,83.1,12.0,65.5,67.5,5.96,54.3,67.05
S02971,89.1,17.9,70.8,69.1,7.57,75.8,66.03
S00155,82.6,23.5,83.4,82.1,6.67,74.6,70.24
S07552,75.4,22.1,75.6,79.2,7.41,72.5,73.1
S05063,83.6,21.9,71.9,66.2,8.93,61.2,75.34
S05224,78.2,13.3,46.9,49.0,6.89,46.0,55.96
S04046,77.3,,84.3,82.1,8.84,58.3,92.95
S09523,77.6,17.8,80.7,73.8,8.36,84.8,83.3
S03375,95.7,13.7,83.4,81.0,8.69,65.5,82.06
S05381,74.5,38.2,85.6,85.6,7.74,89.0,88.22
S00359,74.9,16.9,44.8,42.6,5.43,41.5,48.64
S08991,69.8,7.9,64.9,58.0,7.6,62.9,62.94
S04538,74.1,13.6,60.3,60.2,5.05,40.2,55.39
S00673,53.0,15.0,60.4,55.2,6.63,47.1,67.71
S07068,62.3,2.0,44.7,31.7,4.8,39.7,23.62
S09566,100.0,35.8,100.0,,10.0,96.0,98.39
S03775,71.5,23.8,81.9,64.1,8.49,65.8,74.41
S04776,82.2,13.8,74.4,60.1,7.32,76.7,78.79
S05782,75.1,21.7,75.9,68.9,7.42,47.5,74.56
S00293,97.0,28.3,78.6,82.5,9.15,94.3,85.93
S08278,78.1,,53.3,53.4,5.91,55.8,61.77
S05055,78.2,14.7,73.7,64.9,6.91,28.8,69.18
S08323,64.4,2.0,51.1,33.5,5.44,32.3,40.05
S04387,96.1,21.6,67.0,38.5,7.45,66.4,70.11
S08348,50.5,14.4,56.3,63.2,5.63,39.9,65.38
S06939,95.4,38.9,100.0,100.0,10.0,99.2,100.0
S07222,83.4,28.4,93.5,79.1,9.41,99.7,99.57
S06912,64.3,16.7,53.2,58.9,5.92,55.7,60.32
S06968,53.6,3.8,53.0,43.5,4.0,53.1,32.29
S08410,57.6,16.2,51.0,60.3,,52.4,43.59
S02967,67.5,12.4,62.7,64.8,5.71,50.4,52.93
S05004,50.7,14.1,57.2,58.4,6.37,19.7,44.67
S08453,79.9,22.6,85.7,79.6,,58.5,84.97
S03725,81.6,20.5,75.2,69.4,7.81,68.5,79.28
S07379,92.5,22.2,92.2,100.0,8.48,71.6,99.29
S09039,62.4,5.4,54.9,44.6,5.29,29.0,41.04
S04432,81.2,23.1,84.4,73.6,6.51,71.1,78.79
S03716,61.5,5.3,56.3,42.9,6.45,29.8,49.68
S09648,56.5,2.2,49.8,39.4,4.78,49.7,29.25
S09031,74.7,27.2,71.7,79.0,7.2,67.0,87.49
S05251,65.4,18.2,72.3,47.7,6.24,38.2,69.83
S07268,74.9,2.0,44.0,53.0,5.63,51.8,40.61
S04609,46.4,10.7,61.3,59.4,4.82,31.7,47.19
S00468,82.6,15.6,76.3,79.7,8.83,70.6,81.2
S04674,79.4,16.8,55.6,44.8,5.45,66.3,52.23
S07391,78.2,12.3,,60.3,7.14,63.0,46.16
S00477,100.0,20.9,100.0,93.2,9.74,100.0,90.57
S03666,,10.8,80.7,68.0,8.73,72.8,86.67
S00500,89.7,28.9,76.0,87.6,8.27,64.1,87.43
S05271,95.4,24.6,88.8,88.5,8.91,83.7,97.78
S08691,67.1,10.8,62.9,57.3,7.91,78.8,63.27
S04183,74.2,6.4,60.8,55.4,7.53,50.3,59.79
S03871,60.0,18.1,,,7.83,63.9,55.59
S05318,77.0,21.7,65.1,60.1,6.22,57.6,71.31
S04911,83.1,19.2,72.3,71.0,6.66,,80.38
S03157,59.7,21.9,69.6,53.0,5.04,30.5,72.47
S03422,70.8,17.1,55.1,73.7,5.84,48.5,57.67
S06568,54.9,4.4,,35.0,4.03,47.0,35.96
S05551,85.2,36.1,85.6,74.2,8.48,87.8,90.08
S05840,87.1,25.7,75.7,78.7,,69.5,76.89
S05882,75.4,11.3,,52.8,8.21,48.6,65.88
S00180,75.0,12.5,77.7,60.6,7.94,62.4,59.66
S07716,57.7,2.0,47.3,30.0,5.41,42.2,40.13
S03494,75.5,19.2,58.2,60.5,,54.2,72.26
S07008,84.7,27.5,90.8,77.2,9.03,86.2,94.07
S09293,72.5,15.2,69.6,64.0,6.85,70.2,80.75
S04075,87.3,21.6,68.0,68.5,6.83,73.3,72.38
S06719,72.7,4.5,53.9,39.8,5.6,40.8,58.81
S02830,67.4,20.5,79.2,65.6,7.6,42.9,89.87
S01503,83.2,19.9,83.7,76.9,6.49,55.0,79.27
S07305,70.1,11.1,79.5,49.6,8.01,,65.44
S04359,63.1,11.2,,35.1,4.89,,43.55
S08509,83.9,9.1,72.4,59.1,8.12,50.8,61.82
S02264,83.9,17.7,87.0,88.3,4.12,45.8,64.51
S05132,78.5,9.3,67.5,70.3,6.88,44.6,59.98
S04663,62.3,9.7,64.8,40.5,6.21,62.9,52.09
S05988,86.6,23.1,75.7,79.1,7.94,60.1,75.43
S08993,84.4,16.5,63.0,56.7,,54.6,61.49
S03092,76.7,13.5,76.1,80.1,7.05,63.7,83.43
S04717,73.6,11.0,57.5,53.6,6.51,54.3,59.04
S08484,99.9,25.9,69.2,43.8,7.79,51.8,83.35
S05894,75.7,5.1,77.6,58.0,8.27,71.5,69.9
S06472,69.8,12.1,54.9,59.4,4.99,40.1,55.93
S03212,93.4,27.0,80.1,79.3,6.76,75.0,75.82
S02954,80.5,23.2,84.3,78.1,6.84,71.0,86.53
S09780,53.2,5.3,41.5,42.3,6.67,24.9,40.86
S00796,73.6,14.0,80.0,73.1,8.59,76.0,84.46
S02097,79.9,20.2,74.9,73.3,,83.9,79.15
S02968,77.0,12.0,66.0,68.7,6.39,55.9,78.58
S07761,86.0,21.2,74.6,69.7,8.31,47.0,75.71
S03732,88.2,19.8,76.6,77.6,8.69,,60.61
S00289,70.3,7.4,74.5,65.4,8.31,70.5,70.52
S03436,76.3,13.0,82.0,65.1,5.52,53.8,62.12
S09630,69.2,13.5,62.7,78.5,,46.5,66.17
S01855,67.8,22.6,82.8,62.4,8.97,72.2,76.14
S02230,68.4,19.6,87.8,62.4,6.39,43.1,69.47
S07603,78.8,18.4,82.3,89.4,8.15,86.8,84.09
S07346,87.3,,82.9,78.1,5.95,70.8,70.34
S03709,100.0,26.7,76.5,,8.41,73.5,87.69
S03189,90.7,16.6,74.3,77.1,9.32,70.8,82.02
S03335,87.4,22.8,73.4,68.7,7.67,61.1,86.61
S03022,83.5,20.6,81.5,76.8,8.2,,84.24
S01346,92.3,2.0,61.9,36.0,6.69,39.7,44.04
S05809,82.8,6.6,59.9,43.9,7.33,67.0,52.47
S00503,71.1,11.0,69.5,53.3,7.47,67.4,56.07
S05328,92.1,4.4,81.4,84.4,4.78,46.7,62.05
S08153,86.7,17.7,81.6,78.8,6.5,68.6,69.63
S01452,87.1,20.0,81.9,72.1,8.71,56.9,82.67
S00100,43.1,7.0,47.7,34.4,,34.2,36.17
S09005,87.9,31.0,78.8,78.5,8.11,71.4,94.06
S04718,,24.9,80.3,57.3,6.87,57.2,66.36
S08167,77.0,11.0,61.7,35.9,5.73,47.6,44.56
S03696,70.5,18.9,74.8,70.2,7.17,74.3,65.27
S08931,80.6,25.2,82.3,76.4,7.65,53.6,90.74
S07175,52.4,6.0,59.9,63.3,5.81,70.7,64.21
S06800,64.4,13.1,58.6,55.4,7.37,44.2,51.52
S05470,53.5,13.4,59.2,61.1,6.36,40.3,61.3
S05923,69.4,5.7,50.2,59.3,7.55,53.24,52.84
S01645,56.2,2.0,38.8,36.7,5.86,33.0,33.42
S08866,80.5,23.0,72.5,82.0,,70.7,94.65
S07891,82.2,20.1,78.2,89.0,7.85,64.0,84.56
S09397,71.1,20.2,63.5,51.4,6.69,30.2,60.45
S02573,74.6,9.0,56.4,68.8,5.23,48.5,47.41
S08771,40.0,4.2,44.5,42.1,4.0,,25.65
S09950,72.7,,59.1,60.0,7.13,37.9,61.05
S06365,63.2,16.8,76.2,54.8,8.04,72.9,68.49
S05177,52.8,9.2,69.2,30.0,5.74,32.6,51.54
S06740,69.3,14.3,,61.9,6.69,57.5,67.08
S00328,72.0,5.1,73.2,51.2,6.58,59.6,56.98
S04304,59.5,21.6,73.5,80.8,8.6,62.5,77.23
S05623,68.3,26.9,76.5,65.7,7.11,75.8,67.91
S05874,83.4,17.9,71.7,76.5,6.55,55.7,84.12
S06233,92.8,28.6,,84.0,10.0,83.7,100.0
S03452,69.5,2.0,54.8,55.3,5.13,,41.19
S07727,65.2,13.5,70.8,52.5,6.46,66.4,61.58
S00451,61.5,10.4,60.1,49.3,7.18,63.0,59.28
S06542,76.5,16.7,72.2,,6.74,53.7,64.94
S03937,77.4,18.6,90.1,78.3,6.58,65.1,90.82
S01502,74.4,22.2,92.9,89.9,,95.1,97.2
S00474,86.3,24.7,86.2,91.7,9.97,71.4,100.0
S05937,57.5,19.6,77.6,65.8,7.32,61.4,68.97
S03406,81.2,10.5,79.5,85.9,8.81,48.9,89.4
S06906,85.5,26.4,86.3,79.9,8.11,64.6,78.66
S05961,,18.6,79.7,78.1,6.59,51.0,73.63
S02350,78.8,18.0,57.0,65.9,7.17,46.8,80.15
S07542,69.1,14.7,87.2,50.3,7.03,56.4,66.6
S06197,88.2,26.4,80.2,82.5,7.95,74.9,84.7
S00741,73.7,12.3,,56.2,8.0,70.4,69.59
S06512,83.4,15.9,68.1,64.9,8.77,64.4,64.21
S04602,60.7,9.3,51.1,33.4,5.97,59.9,26.54
S05157,85.4,24.5,86.9,76.7,9.94,72.1,90.25
S03381,85.8,13.6,73.9,70.8,5.92,39.4,73.75
S02563,68.2,7.4,68.0,46.5,6.8,38.1,57.41
S09613,85.8,18.7,70.5,76.2,8.26,49.1,78.79
S03421,65.6,9.6,55.9,45.8,5.86,37.3,51.49
S04633,88.5,21.2,75.2,67.9,9.09,72.0,91.05
S00411,75.2,15.8,57.9,64.2,7.5,86.7,83.66
S00570,77.1,25.4,86.5,82.5,9.39,72.4,89.31
S07201,62.8,7.3,45.6,31.2,6.01,45.5,46.7
S02548,85.5,15.7,59.8,50.4,6.32,42.1,56.31
S00361,77.6,18.1,95.6,71.4,8.13,60.5,92.77
S05872,70.2,10.0,76.5,67.6,8.75,81.3,84.99
S03317,72.8,21.3,79.3,73.2,7.96,56.0,77.52
S05376,84.8,,64.2,34.7,5.68,33.6,47.25
S01955,68.6,10.2,,66.1,7.85,67.1,62.61
S00383,96.7,19.0,89.9,82.8,7.17,52.2,68.14
S02428,72.5,27.1,82.8,79.0,6.82,,67.6
S01210,66.5,14.2,80.1,80.1,7.51,85.3,74.53
S03684,98.0,25.5,83.6,95.2,8.06,72.9,82.9
S05044,67.4,5.7,70.0,39.1,6.47,43.7,41.22
S03369,63.4,21.4,76.1,83.4,8.57,55.8,100.0
S07959,76.4,8.9,55.9,46.7,6.25,32.7,62.75
S07412,67.7,15.6,61.8,61.4,6.78,32.8,56.93
S08964,73.9,19.9,67.6,59.4,8.25,72.8,80.82
S02841,84.3,17.2,55.9,46.4,5.79,47.0,66.61
S01983,72.6,2.8,89.1,92.1,8.7,73.0,74.08
S00620,71.0,4.6,51.0,35.2,5.02,38.6,32.02
S00427,91.1,11.0,42.8,49.0,4.7,42.5,50.23
S08474,86.1,17.0,83.2,77.4,5.94,77.8,81.95
S02721,81.5,27.9,99.0,80.3,10.0,67.3,91.37
S07564,52.8,19.4,,61.3,6.92,43.8,71.54
S06026,77.1,15.8,79.2,63.7,7.99,64.9,72.69
S03492,86.4,30.4,97.8,91.9,,74.4,100.0
S03998,67.8,6.8,52.1,58.4,,55.2,53.52
S03061,77.0,15.3,76.1,71.0,6.31,46.8,74.56
