student_id,attendance_pct,study_hours_week,assignment_score,internal_marks,prev_sem_cgpa,activity_score,final_exam_marks
S07642,80.9,15.6,55.8,71.4,8.79,38.8,66.33
S07643,75.6,21.3,50.6,56.4,6.62,70.0,57.77
S07644,80.1,28.0,55.1,69.4,6.65,88.3,74.26
S07645,89.5,19.5,55.7,62.1,6.49,72.6,60.23
S07646,74.5,17.2,61.4,77.2,8.18,85.7,73.35
S07647,61.3,19.4,44.0,54.7,5.6,3.3,49.96
S07648,100.0,18.4,55.3,73.6,6.58,66.9,65.32
S07649,70.0,26.7,58.9,65.4,7.85,60.3,64.18
S07650,69.4,20.2,47.8,59.6,6.06,75.5,48.87
S07651,91.0,14.2,69.6,65.5,6.71,32.5,61.03
S07652,76.2,25.3,47.0,52.1,4.85,44.9,49.09
S07653,79.4,26.6,64.2,70.3,8.23,73.0,72.18
S07654,84.8,8.6,53.5,69.7,6.67,33.8,62.53
S07655,90.8,28.7,42.4,68.0,6.18,59.8,68.03
S07656,76.7,20.6,42.8,45.4,5.95,54.7,49.48
S07657,95.2,20.0,53.1,63.3,7.0,51.1,62.67
S07658,58.6,25.0,33.2,47.2,5.6,66.5,52.33
S07659,87.6,14.0,57.8,78.4,9.83,32.7,69.36
S07660,71.6,24.7,34.8,51.4,4.64,39.4,61.29
S07661,93.7,15.4,47.1,51.6,6.96,52.2,62.11
S07662,81.4,7.7,51.1,56.0,7.63,31.0,55.0
S07663,73.3,11.0,56.6,63.8,6.57,79.6,58.1
S07664,86.6,22.0,47.9,66.6,7.75,39.0,61.48
S07665,88.9,11.4,42.5,60.0,6.54,70.7,56.7
S07666,86.4,29.3,59.8,80.6,9.34,37.5,78.56
S07667,69.7,26.3,46.7,56.0,6.16,69.1,54.63
S07668,75.2,27.3,35.8,55.8,4.68,22.8,56.13
S07669,80.0,18.9,43.5,65.7,5.94,83.2,58.63
S07670,79.6,19.8,49.2,65.0,7.96,77.7,73.69
S07671,87.5,9.6,53.2,59.9,7.36,43.9,59.43
S07672,59.9,25.0,53.5,59.6,8.4,38.5,62.17
S07673,83.3,20.7,54.8,63.2,8.1,64.2,59.68
S07674,77.1,22.0,47.9,49.4,6.74,24.5,64.77
S07675,71.6,29.8,47.2,56.9,6.91,55.7,64.6
S07676,72.6,13.8,47.5,61.1,7.04,38.8,63.02
S07677,77.9,17.1,52.1,67.6,9.76,49.9,63.15
S07678,44.0,20.3,53.8,62.7,8.33,42.1,55.69
S07679,73.0,11.5,45.8,63.0,9.77,39.0,49.83
S07680,71.2,16.7,48.2,65.8,8.51,89.1,72.74
S07681,85.3,21.5,59.8,60.3,7.42,70.6,67.5
S07682,71.9,15.7,42.9,52.6,6.28,25.4,62.3
S07683,77.8,27.2,59.1,67.2,7.74,37.5,64.28
S07684,95.4,7.4,63.5,66.4,7.43,72.1,65.95
S07685,89.9,25.9,62.2,80.0,7.39,74.4,78.68
S07686,89.0,22.6,48.3,55.9,7.25,27.3,62.91
S07687,75.0,14.0,35.0,49.1,5.04,69.0,47.08
S07688,85.4,11.5,55.1,73.9,9.01,60.3,61.71
S07689,77.7,3.4,49.3,62.5,7.44,16.2,49.31
S07690,78.0,12.4,51.9,56.7,5.8,46.9,69.92
S07691,84.1,25.3,52.6,63.6,8.08,52.3,62.32
S07692,74.0,17.6,44.2,62.2,6.47,56.0,44.5
S07693,94.9,26.1,59.6,71.9,8.17,28.6,70.82
S07694,78.4,13.7,51.8,60.2,8.56,39.7,59.14
S07695,86.2,22.9,68.1,80.7,8.72,42.5,70.52
S07696,94.6,13.0,53.7,68.9,7.31,44.3,58.65
S07697,90.3,11.2,52.5,62.8,7.0,44.6,57.23
S07698,65.9,17.3,50.9,59.1,6.75,52.3,47.66
S07699,84.4,13.3,58.9,67.4,6.63,61.2,71.76
S07700,88.5,7.2,51.0,63.2,7.48,90.5,60.97
S07701,88.9,16.7,61.2,70.1,7.25,72.4,66.68
S07702,68.9,18.7,57.0,49.8,6.51,81.3,63.61
S07703,73.4,26.9,48.1,59.0,6.13,45.4,75.77
S07704,89.9,24.6,53.4,65.3,7.37,34.9,63.03
S07705,72.4,26.5,64.0,63.2,6.98,71.0,67.58
S07706,77.0,23.0,55.4,59.2,6.13,54.7,65.3
S07707,95.8,20.3,60.6,72.0,8.5,69.6,75.08
S07708,79.5,9.4,59.6,67.5,9.63,37.4,67.24
S07709,72.7,19.0,47.4,63.2,8.66,68.0,67.02
S07710,71.2,22.2,54.8,57.8,6.64,51.5,56.7
S07711,83.3,28.2,45.3,66.9,7.44,45.8,72.25
S07712,66.7,22.8,61.6,72.1,9.35,47.7,65.93
S07713,77.5,26.7,45.5,63.2,6.09,64.8,63.17
S07714,83.3,10.8,43.7,66.4,8.44,70.5,63.37
S07715,93.0,15.7,38.1,55.3,5.76,47.7,51.02
S07716,86.7,21.0,58.2,71.7,9.52,61.9,72.63
S07717,72.9,26.1,55.2,64.9,6.98,61.8,67.5
S07718,91.8,17.0,54.5,71.0,10.0,69.8,58.13
S07719,77.0,17.4,49.8,60.3,9.57,74.7,71.67
S07720,67.6,22.8,46.5,56.2,7.37,91.2,54.92
S07721,78.3,10.1,51.4,67.7,6.64,45.7,57.86
S07722,94.4,29.3,66.2,73.1,7.73,84.2,84.71
S07723,81.7,11.8,50.9,58.1,7.28,57.3,61.1
S07724,80.1,4.6,52.4,57.3,7.02,33.1,58.43
S07725,96.4,18.1,55.2,68.8,5.51,42.0,69.13
S07726,65.7,29.9,47.2,60.7,6.88,64.3,58.58
S07727,67.1,22.1,51.0,61.3,6.17,69.5,52.22
S07728,63.8,23.3,43.2,70.6,8.16,34.7,62.32
S07729,83.7,18.3,59.8,74.6,8.69,39.7,71.05
S07730,81.7,16.9,47.9,68.7,8.39,44.3,68.61
S07731,95.4,7.2,55.5,82.5,7.91,37.7,68.31
S07732,82.4,2.2,52.2,61.5,6.48,17.4,47.82
S07733,76.0,19.4,53.3,62.0,7.75,10.6,64.29
S07734,80.0,27.2,57.7,68.5,8.45,47.4,55.78
S07735,81.2,20.4,52.4,68.7,6.8,60.0,70.38
S07736,63.3,22.4,52.9,54.1,7.64,68.1,53.52
S07737,100.0,29.1,73.8,70.9,7.33,27.8,68.79
S07738,85.2,20.3,64.3,70.7,9.49,28.1,83.63
S07739,82.1,17.1,52.5,70.6,8.52,44.4,64.01
S07740,86.2,12.3,53.1,69.2,8.23,55.1,60.72
S07741,87.1,32.2,47.0,62.2,5.44,75.2,58.55
S07742,78.6,21.7,46.0,67.6,7.71,69.4,65.76
S07743,73.7,11.4,33.0,55.5,7.31,47.6,55.62
S07744,86.0,9.8,48.0,63.5,7.3,62.2,55.81
S07745,83.9,26.8,41.9,59.0,5.62,38.1,46.32
S07746,71.9,10.7,44.1,58.5,6.19,56.5,61.54
S07747,94.2,31.0,57.1,76.6,7.42,53.8,71.42
S07748,82.9,1.0,45.2,59.5,8.84,83.1,53.51
S07749,87.3,28.0,42.6,67.1,6.79,64.9,65.05
S07750,93.9,21.4,53.8,65.2,7.02,39.6,59.78
S07751,80.2,18.8,48.3,68.0,9.64,39.8,71.77
S07752,83.2,16.8,55.8,67.3,7.14,48.3,66.21
S07753,88.1,31.2,59.7,70.3,7.35,23.7,72.63
S07754,72.8,22.9,49.7,62.2,7.36,50.4,74.56
S07755,80.5,11.7,54.2,63.2,5.89,52.1,52.03
S07756,81.3,6.0,50.9,57.0,8.19,64.3,63.63
S07757,70.4,19.2,49.6,59.6,6.72,67.2,44.57
S07758,100.0,18.0,62.1,84.8,7.46,57.0,75.3
S07759,65.9,7.4,43.1,50.6,8.03,22.4,61.91
S07760,67.0,17.6,52.0,69.6,9.83,30.6,55.54
S07761,93.1,14.0,50.3,62.5,5.92,42.9,68.29
S07762,87.1,18.1,49.3,72.9,8.54,68.0,57.8
S07763,69.7,23.1,64.4,65.3,8.54,67.4,78.81
S07764,86.1,28.4,55.8,68.0,6.73,50.0,64.46
S07765,94.7,24.4,59.4,85.1,8.22,100.0,71.55
S07766,79.7,12.9,68.9,72.4,9.47,86.2,65.26
S07767,100.0,20.6,49.5,70.7,6.58,79.8,67.25
S07768,62.8,18.4,57.2,64.3,7.79,69.0,59.27
S07769,86.9,8.7,57.6,56.9,7.99,64.2,59.02
S07770,91.7,20.8,65.1,76.7,8.14,62.7,73.17
S07771,88.9,31.0,60.5,68.4,8.42,18.9,72.37
S07772,78.0,18.2,52.5,67.0,7.7,34.0,60.88
S07773,77.1,6.8,47.5,60.5,8.12,50.6,52.11
S07774,84.4,18.2,56.2,59.1,6.41,57.6,63.1
S07775,88.2,9.5,54.8,59.9,7.7,52.5,61.24
S07776,86.0,24.0,50.7,64.9,6.93,60.4,66.41
S07777,90.4,21.7,48.9,75.9,6.02,12.9,62.34
S07778,69.8,16.8,46.7,65.3,6.89,65.1,53.27
S07779,77.7,15.7,49.7,64.1,7.82,56.2,60.26
S07780,70.6,16.5,59.0,67.1,8.02,51.3,59.62
S07781,76.1,18.1,51.2,62.3,5.98,73.5,46.21
S07782,90.2,12.6,54.9,61.9,6.37,34.1,64.25
S07783,81.1,8.3,53.4,60.8,8.37,50.3,59.37
S07784,100.0,26.0,57.5,79.2,8.11,60.7,73.96
S07785,81.9,15.3,59.2,65.8,8.56,37.9,66.08
S07786,80.6,19.2,45.0,71.9,9.14,14.9,57.95
S07787,81.1,20.0,56.0,60.7,8.15,31.9,70.41
S07788,73.6,20.3,44.5,53.9,7.0,53.7,63.84
S07789,79.4,9.8,44.4,66.1,7.64,50.0,49.33
S07790,91.3,6.3,55.0,68.3,9.49,54.6,58.89
S07791,81.1,13.9,58.2,70.1,10.0,41.8,69.18
S07792,72.1,20.8,52.1,66.4,8.06,28.8,62.35
S07793,70.7,12.9,54.4,67.9,8.14,57.7,59.35
S07794,75.5,15.5,51.5,66.5,8.37,51.7,63.38
S07795,80.7,32.9,56.4,70.6,7.53,67.8,59.62
S07796,91.9,5.1,47.5,69.5,8.9,40.0,53.86
S07797,66.6,12.7,42.5,59.3,8.71,14.6,49.5
S07798,76.8,31.3,58.3,74.6,7.93,2.9,72.44
S07799,81.4,17.7,55.1,78.9,7.12,47.0,51.05
S07800,61.7,13.1,38.0,50.5,5.68,57.6,48.32
S07801,71.7,26.2,60.4,63.9,8.38,50.4,63.66
S07802,73.2,18.4,42.5,63.8,7.76,43.7,61.79
S07803,72.0,15.6,48.7,57.0,6.61,23.2,58.4
S07804,81.9,19.3,43.9,60.4,6.14,17.2,66.11
S07805,78.4,13.4,47.0,63.7,8.29,62.3,52.28
S07806,74.4,10.9,37.9,48.1,5.58,50.4,42.89
S07807,84.3,17.2,53.7,64.5,7.86,47.7,62.61
S07808,97.2,10.9,60.7,61.4,8.51,24.2,71.16
S07809,96.4,18.1,61.2,73.2,8.16,35.7,70.84
S07810,60.8,20.5,44.0,57.2,7.03,55.9,55.47
S07811,85.8,24.0,55.0,65.1,6.0,60.7,71.21
S07812,78.2,25.9,66.3,69.8,8.2,51.7,66.88
S07813,81.6,15.2,55.3,69.7,8.94,82.6,72.61
S07814,76.0,21.5,50.5,56.7,6.81,43.5,69.0
S07815,81.2,21.4,51.7,60.7,8.11,80.7,63.53
S07816,81.5,20.3,56.6,73.0,9.4,59.3,59.02
S07817,74.2,14.6,58.0,67.4,7.91,57.2,62.04
S07818,71.0,10.8,53.3,61.6,7.02,73.7,66.08
S07819,75.5,21.5,54.4,65.2,8.75,42.5,66.79
S07820,82.3,6.1,49.4,64.5,6.61,48.4,46.02
S07821,86.0,16.1,54.2,57.3,5.94,30.5,64.72
S07822,88.5,1.0,49.6,62.1,8.47,73.7,61.66
S07823,75.1,8.6,38.4,57.6,7.01,61.7,57.65
S07824,82.8,11.9,54.0,67.6,7.12,77.0,67.5
S07825,89.6,25.7,60.5,66.4,6.75,59.1,64.54
S07826,91.7,22.8,59.9,81.1,6.93,77.1,77.27
S07827,79.4,14.1,53.5,66.1,9.18,40.1,57.99
S07828,77.8,23.1,68.1,75.2,9.49,74.7,65.38
S07829,81.9,24.2,62.8,79.3,9.65,47.0,67.41
S07830,68.5,16.9,45.3,67.8,8.81,55.1,63.95
S07831,78.1,8.3,40.6,57.9,8.06,69.6,52.13
S07832,87.4,16.5,46.9,66.1,5.78,100.0,69.98
S07833,86.4,17.3,54.5,63.8,7.27,71.4,69.81
S07834,77.3,9.4,54.4,75.4,10.0,73.3,68.28
S07835,82.2,20.6,63.9,68.9,6.98,44.1,73.11
S07836,71.8,20.0,58.1,69.4,9.32,58.1,58.56
S07837,87.0,21.1,49.5,64.0,7.57,53.1,69.25
S07838,79.2,20.0,29.2,49.5,4.29,83.2,54.49
S07839,77.2,23.1,56.6,63.8,8.27,52.1,57.17
S07840,76.4,16.7,61.1,68.8,9.02,81.6,61.99
S07841,79.4,19.4,63.4,68.4,7.44,29.0,62.52
S07842,75.5,15.2,53.1,60.0,8.98,83.0,60.98
S07843,86.6,13.9,57.1,60.1,5.5,37.8,56.83
S07844,76.0,27.4,40.7,46.3,5.84,72.1,53.42
S07845,95.9,3.7,51.1,59.3,7.75,37.7,65.29
S07846,94.7,24.1,54.0,71.4,8.07,67.4,62.83
S07847,71.1,13.7,57.7,70.5,9.13,35.7,54.18
S07848,80.7,12.7,45.2,59.9,8.27,75.7,53.34
S07849,73.5,19.8,48.8,58.0,6.07,71.9,53.76
S07850,76.7,7.6,41.2,62.5,7.76,43.0,48.95
S07851,100.0,12.3,69.0,81.0,8.22,66.6,81.2
S07852,76.9,12.1,40.3,56.5,5.25,73.9,47.73
S07853,83.6,16.5,54.8,66.2,7.45,36.5,60.49
S07854,85.4,12.4,40.0,56.1,7.1,34.3,46.6
S07855,70.0,29.2,41.3,59.4,6.71,33.6,56.05
S07856,71.4,30.6,50.6,71.1,8.1,30.7,69.51
S07857,67.9,3.8,45.0,60.5,6.12,33.5,51.35
S07858,71.1,21.8,56.1,76.7,8.0,73.5,72.05
S07859,51.5,24.0,53.9,66.4,8.17,66.2,54.61
S07860,85.4,21.8,49.8,68.2,8.8,21.1,60.59
S07861,100.0,13.4,55.7,61.5,6.15,44.8,65.77
S07862,81.5,16.3,43.2,59.8,5.69,31.8,54.12
S07863,65.8,12.8,42.4,60.7,7.83,72.2,54.45
S07864,73.6,15.1,45.0,45.0,7.16,46.0,55.98
S07865,75.4,9.5,54.9,59.3,10.0,24.1,64.34
S07866,69.8,17.2,54.4,60.4,8.05,58.4,55.36
S07867,88.6,7.5,58.4,62.9,7.57,67.1,59.38
S07868,88.1,16.6,56.6,59.3,7.29,35.9,60.19
S07869,68.4,9.3,45.3,54.7,6.04,49.7,43.54
S07870,87.3,19.4,67.7,80.1,8.18,37.0,71.57
S07871,95.3,13.2,59.1,69.0,7.41,79.9,62.43
S07872,99.0,20.0,56.9,63.4,7.41,46.4,66.17
S07873,100.0,25.6,64.3,77.7,7.61,40.6,77.1
S07874,71.0,29.1,63.9,63.3,7.77,54.0,68.54
S07875,100.0,1.0,41.3,52.5,5.41,50.8,44.56
S07876,76.5,12.2,49.6,67.3,8.5,68.8,61.51
S07877,74.1,15.9,55.3,66.8,6.48,79.3,60.83
S07878,83.3,21.2,51.8,63.7,7.33,79.5,60.79
S07879,74.2,6.4,56.0,67.8,9.04,47.4,53.21
S07880,84.0,11.1,65.3,67.7,9.64,61.1,66.77
S07881,66.8,18.9,34.8,51.7,5.46,84.8,43.11
S07882,77.6,18.6,49.2,60.3,7.54,85.5,54.86
S07883,92.9,20.6,65.0,67.5,7.83,37.5,60.15
S07884,79.4,21.1,46.7,54.0,5.69,66.8,50.02
S07885,81.4,20.4,44.0,65.5,8.46,63.5,60.25
S07886,84.8,19.4,51.3,58.1,7.64,73.5,68.95
S07887,91.7,18.4,61.2,70.1,7.73,79.9,72.08
S07888,63.4,22.7,52.9,63.4,6.4,34.2,64.07
S07889,85.8,2.3,50.8,60.1,8.0,41.2,50.76
S07890,77.3,28.8,60.6,63.1,8.51,73.2,57.36
S07891,81.7,2.6,46.0,57.4,7.65,58.0,48.96
S07892,90.6,10.4,56.5,69.3,6.88,10.5,65.53
S07893,68.1,16.4,55.0,53.5,6.98,21.7,51.8
S07894,69.9,22.7,55.9,69.8,7.76,68.3,64.15
S07895,60.6,1.0,40.5,53.5,7.56,71.8,45.01
S07896,74.5,17.8,56.3,67.7,8.59,28.0,66.07
S07897,93.3,23.5,61.8,74.7,6.92,77.0,75.64
S07898,78.8,25.0,49.7,61.8,6.04,51.1,51.46
S07899,66.6,13.1,52.7,61.5,7.93,34.6,41.02
S07900,75.1,15.9,50.5,60.5,6.93,43.8,60.8
S07901,65.1,13.7,57.6,66.9,8.44,30.5,56.93
S07902,68.7,15.3,52.1,66.3,7.51,42.7,61.55
S07903,83.9,10.8,50.4,60.2,8.29,17.6,55.31
S07904,68.3,11.8,51.4,52.7,6.28,53.5,54.94
S07905,91.1,21.0,59.7,69.3,7.67,66.7,67.4
S07906,79.3,18.9,48.8,57.8,6.66,28.1,52.67
S07907,80.9,21.4,40.9,63.1,6.04,55.3,55.95
S07908,77.2,19.5,50.0,52.9,6.47,38.9,55.34
S07909,87.7,22.9,65.0,73.8,6.85,68.4,72.86
S07910,87.8,24.1,44.5,74.4,8.99,8.7,64.97
S07911,83.4,5.8,31.1,49.5,6.81,69.2,42.62
S07912,85.6,12.0,52.0,68.5,5.97,18.6,66.44
S07913,77.9,16.4,52.9,69.2,7.66,50.8,63.17
S07914,85.4,17.8,57.8,66.0,7.54,40.8,71.3
S07915,76.6,13.3,44.7,61.7,6.91,47.8,48.72
S07916,80.0,24.4,40.7,56.2,7.31,24.4,56.87
S07917,77.3,31.9,54.1,63.7,8.67,88.2,71.74
S07918,75.4,19.3,62.9,66.4,8.3,29.3,67.39
S07919,73.1,18.6,49.6,69.1,8.2,30.8,49.14
S07920,84.7,23.9,48.4,60.0,6.08,90.9,51.78
S07921,93.1,4.9,43.7,66.7,10.0,61.5,57.0
S07922,91.7,18.2,48.6,63.5,8.76,29.9,66.78
S07923,67.4,24.9,59.0,69.9,8.12,52.4,61.08
S07924,92.9,13.5,48.8,66.8,6.1,50.3,58.6
S07925,76.8,9.4,57.8,62.0,8.64,21.2,57.85
S07926,86.0,16.7,47.2,50.6,6.9,39.8,51.55
S07927,70.9,17.6,39.7,53.8,7.27,54.5,63.12
S07928,81.4,11.6,42.9,57.4,5.48,80.3,48.99
S07929,83.1,32.7,49.7,64.0,6.01,51.2,53.08
S07930,65.2,14.6,43.2,56.5,8.03,52.7,48.27
S07931,86.1,9.9,50.2,67.3,8.71,38.7,55.11
S07932,93.5,17.3,57.6,69.0,8.32,76.9,69.09
S07933,78.3,24.4,52.9,60.4,8.28,73.0,66.56
S07934,93.6,18.1,50.4,70.8,7.42,70.8,69.21
S07935,78.1,21.4,62.0,62.6,7.01,57.2,74.69
S07936,88.5,11.9,56.5,61.5,7.85,23.0,59.69
S07937,57.8,28.4,52.6,64.2,8.49,76.7,69.18
S07938,100.0,21.9,58.9,67.9,7.51,56.1,66.52
S07939,95.0,25.3,67.2,74.8,8.95,48.8,76.26
S07940,77.2,20.6,54.5,71.9,7.24,64.0,61.8
S07941,60.3,23.8,38.2,59.3,6.32,59.5,53.69
S07942,82.9,11.9,41.8,65.2,7.49,33.6,57.17
S07943,65.6,14.6,33.4,55.3,7.63,48.6,57.11
S07944,84.4,27.4,66.8,78.7,7.4,16.9,69.82
S07945,84.1,28.9,58.7,83.0,9.04,56.7,74.06
S07946,70.6,10.0,53.2,67.1,8.47,81.6,61.27
S07947,91.2,19.7,52.1,65.4,5.78,19.1,65.41
S07948,88.1,15.0,64.6,78.6,9.34,57.6,61.35
S07949,89.8,13.1,43.3,53.2,4.21,68.4,54.28
S07950,80.1,20.0,52.3,70.1,10.0,71.3,59.96
S07951,65.8,26.0,43.1,58.0,7.16,40.1,65.53
S07952,89.8,21.2,53.2,66.8,7.27,33.0,65.95
S07953,77.3,15.8,40.9,56.3,7.43,43.3,62.57
S07954,66.1,21.6,45.3,65.1,7.96,78.8,50.8
S07955,93.5,15.5,48.2,61.0,7.5,20.8,58.7
S07956,100.0,20.9,56.5,72.7,7.34,30.7,72.89
S07957,79.6,27.8,56.8,64.4,9.07,45.8,76.82
S07958,100.0,3.5,56.3,59.6,8.18,35.5,60.87
S07959,80.9,23.6,55.8,70.5,6.35,54.2,61.59
S07960,76.2,7.2,48.8,67.2,8.39,83.3,56.78
S07961,73.7,26.6,45.8,60.2,8.13,30.9,55.23
S07962,96.4,13.5,41.4,62.4,6.85,52.1,67.7
S07963,72.2,9.5,50.9,59.6,8.45,54.8,60.08
S07964,87.4,22.9,51.3,65.0,7.31,48.3,63.19
S07965,74.4,20.5,49.5,58.7,7.23,23.4,60.94
S07966,75.4,11.0,49.6,61.6,7.2,42.2,54.47
S07967,90.3,9.2,52.4,57.4,4.59,42.3,51.3
S07968,76.2,16.7,38.2,57.6,6.87,67.7,50.97
S07969,76.0,9.6,44.8,67.9,8.36,63.4,53.24
S07970,91.3,10.6,52.6,67.7,7.47,24.0,61.71
S07971,96.0,18.8,45.7,63.8,5.96,47.3,67.03
S07972,86.4,11.2,46.5,61.5,8.66,45.0,57.09
S07973,73.5,21.0,57.8,64.0,7.14,94.1,59.06
S07974,74.9,28.4,43.1,49.8,6.03,60.8,64.0
S07975,80.8,17.0,51.7,76.4,10.0,33.5,66.45
S07976,83.2,18.9,42.7,53.9,6.24,39.5,42.3
S07977,70.1,32.1,63.2,61.0,8.56,47.4,64.11
S07978,87.2,9.7,44.7,58.8,6.58,62.2,58.26
S07979,80.9,26.3,47.1,66.1,7.66,64.7,60.5
S07980,62.8,25.5,41.0,60.4,6.42,59.0,57.06
S07981,70.7,24.0,46.4,58.4,6.01,50.8,49.85
S07982,75.0,27.0,60.6,73.6,8.13,52.3,66.2
S07983,79.3,20.0,58.8,72.4,7.99,52.4,59.04
S07984,98.9,13.9,56.0,77.0,8.87,19.3,59.45
S07985,82.4,25.7,51.9,60.4,7.46,53.8,59.67
S07986,71.6,25.9,72.2,78.7,10.0,43.5,78.42
S07987,82.2,25.7,62.1,63.9,7.82,21.9,68.42
S07988,76.5,18.3,51.7,74.0,8.18,100.0,78.15
S07989,83.2,13.0,32.9,56.2,5.87,61.2,48.52
S07990,85.8,19.3,49.3,60.2,6.76,55.3,66.67
S07991,92.1,24.6,51.7,71.9,8.12,47.6,79.78
S07992,79.8,25.2,48.8,58.8,7.4,69.6,69.94
S07993,96.4,15.0,51.0,60.3,7.73,31.8,68.19
S07994,89.1,20.2,51.2,69.1,6.52,48.7,63.8
S07995,72.9,8.8,48.0,53.4,7.65,36.0,53.45
S07996,100.0,24.9,56.3,72.4,7.64,69.4,66.21
S07997,83.3,12.5,39.5,56.7,6.08,38.5,36.47
S07998,71.6,23.5,52.5,63.4,8.27,77.0,65.44
S07999,96.5,10.0,45.4,55.1,5.46,53.0,48.93
S08000,100.0,25.2,49.6,71.2,7.72,70.5,67.93
S08001,79.7,20.3,62.7,73.5,9.62,63.0,64.79
S08002,75.0,12.5,47.0,65.0,8.32,76.2,61.19
S08003,78.3,22.8,53.9,79.0,8.31,36.3,65.46
S08004,87.1,13.9,48.4,51.6,6.42,73.1,64.42
S08005,92.8,23.2,63.8,73.8,9.62,17.7,67.4
S08006,85.7,16.1,59.0,72.3,9.15,55.9,68.17
S08007,81.0,6.0,37.8,58.8,6.49,44.1,48.95
S08008,95.0,11.1,54.6,68.4,6.93,26.9,58.52
S08009,76.9,15.0,52.7,71.1,9.01,37.1,61.69
S08010,90.3,27.6,71.1,73.6,9.66,42.2,84.98
S08011,77.1,24.3,53.5,60.3,5.98,51.1,65.59
S08012,84.3,29.4,61.3,76.2,6.3,44.5,66.34
S08013,78.9,29.6,49.2,60.3,7.33,56.6,60.97
S08014,79.4,14.3,50.7,42.6,4.89,38.4,45.44
S08015,76.2,16.7,51.2,58.0,7.52,45.5,58.75
S08016,93.4,15.1,63.6,76.9,8.92,49.2,60.27
S08017,72.7,13.3,47.3,54.9,5.77,58.6,51.18
S08018,72.6,5.1,49.1,51.4,7.65,72.0,54.26
S08019,100.0,17.9,49.4,63.8,6.8,72.1,60.05
S08020,89.8,9.0,63.9,66.8,9.47,59.7,65.52
S08021,56.1,17.8,44.9,46.3,6.82,63.6,52.37
S08022,74.3,32.8,51.6,64.5,9.32,61.2,59.15
S08023,61.9,14.4,40.5,52.1,6.78,48.7,51.15
S08024,70.5,19.4,45.2,48.4,8.43,73.0,54.96
S08025,48.6,24.3,37.0,57.2,7.8,36.7,64.02
S08026,78.6,20.0,56.9,64.9,7.33,14.0,61.86
S08027,68.6,20.0,37.6,47.6,6.55,34.2,45.69
S08028,80.6,15.5,44.7,56.4,7.89,83.1,48.3
S08029,63.7,16.4,57.0,56.3,6.97,49.1,55.31
S08030,80.8,11.3,45.1,58.2,6.67,60.5,62.7
S08031,75.9,23.9,61.9,72.1,9.27,49.5,65.37
S08032,95.0,5.8,61.5,69.8,8.16,66.2,65.28
S08033,94.1,24.8,65.4,72.7,8.27,56.4,77.13
S08034,87.9,8.2,50.9,62.5,7.03,53.6,61.24
S08035,76.7,24.7,52.3,53.6,7.28,67.3,61.79
S08036,99.9,15.5,59.6,65.6,7.2,45.7,61.05
S08037,64.5,9.4,44.6,51.7,7.9,62.4,49.75
S08038,66.0,22.1,55.6,56.8,8.27,51.5,54.04
S08039,79.2,24.5,52.2,63.9,7.46,52.9,58.13
S08040,100.0,14.9,53.4,61.1,6.55,38.6,67.23
S08041,78.0,23.0,67.1,80.7,8.41,50.7,72.57
S08042,78.2,2.0,43.8,49.2,7.54,44.2,50.37
S08043,65.6,8.8,39.8,56.6,5.77,77.6,44.54
S08044,89.5,27.0,52.6,53.8,4.94,21.3,66.85
S08045,89.5,16.4,58.5,79.7,7.86,72.8,66.88
S08046,87.9,5.0,49.2,63.1,6.5,20.1,53.79
S08047,73.7,13.1,42.7,62.1,8.02,65.7,63.84
S08048,72.9,11.5,46.1,49.2,6.57,38.2,46.22
S08049,67.1,16.8,49.8,57.5,7.66,66.3,53.35
S08050,80.8,15.4,57.0,63.3,7.05,52.6,66.48
S08051,69.2,19.3,60.0,67.7,9.6,26.4,68.55
S08052,68.2,17.5,59.1,71.6,8.64,82.2,66.7
S08053,75.8,27.5,52.6,71.6,9.12,70.5,56.36
S08054,75.1,21.0,45.7,59.7,7.53,65.1,67.64
S08055,74.6,21.2,56.4,71.6,8.49,42.2,61.14
S08056,84.7,26.2,63.2,77.6,7.61,71.2,68.21
S08057,80.8,15.3,55.6,65.6,9.26,29.3,61.34
S08058,77.1,9.2,43.8,54.5,7.41,10.4,43.61
S08059,81.8,26.4,40.6,69.1,5.82,23.8,67.31
S08060,70.1,19.0,44.4,52.0,5.1,36.6,52.23
S08061,81.1,19.0,58.0,67.5,9.5,39.9,70.21
S08062,81.5,13.6,50.3,63.0,8.07,46.3,54.76
S08063,65.0,13.7,53.6,65.7,8.15,47.2,63.44
S08064,90.0,23.9,61.8,79.2,9.29,42.0,81.39
S08065,71.2,24.9,45.7,55.6,5.52,12.7,46.81
S08066,80.9,23.5,58.2,70.0,7.07,58.8,59.05
S08067,91.6,23.6,69.6,76.3,7.22,49.7,66.45
S08068,89.3,22.0,56.1,70.2,8.39,41.1,73.07
S08069,80.3,18.9,44.7,58.0,6.67,83.0,60.27
S08070,76.4,16.8,40.4,55.6,6.06,50.2,53.13
S08071,89.5,26.5,56.1,65.2,6.05,56.2,67.99
S08072,86.7,15.4,50.9,67.9,8.88,70.9,76.41
S08073,73.8,20.6,46.1,58.1,6.61,25.2,45.47
S08074,72.1,12.4,44.3,48.5,6.84,54.5,49.58
S08075,59.3,13.4,56.1,57.1,8.26,70.9,37.91
S08076,81.5,16.3,56.7,62.8,6.66,53.2,63.16
